time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,CO_bkg,PM_bkg,CO2_bkg
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,ppm,Mm^-1,ppm
20230605 13:07:27,6969.0,200.99812152360514,27.110400000000002,95.55463090128755,14712.0,25.74336,385.20000000000005,2720.762,2647.992,4967.005364806867,40.0,19513.546840277777,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:29,6971.0,203.67625152360515,27.12576,100.08383090128756,14620.0,25.728,385.1,2727.868,2605.5840000000003,4983.005364806867,40.0,19513.546863425927,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:31,6973.0,206.56039152360515,27.13344,90.55223090128754,14711.0,25.728,385.0,2724.106,2651.184,5060.005364806867,40.0,19513.546886574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:33,6975.0,209.16985152360513,27.12576,85.07663090128754,14725.0,25.735680000000002,384.8,2722.016,2636.136,5060.005364806867,40.0,19513.546909722223,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:35,6977.0,211.43596152360513,27.14112,96.97423090128756,14716.0,25.735680000000002,384.6,2720.762,2594.64,5046.005364806867,40.0,19513.54693287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:37,6979.0,213.42739152360514,27.12192,90.28183090128755,14621.0,25.7472,384.6,2728.704,2647.536,5061.005364806867,40.0,19513.54695601852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:39,6981.0,214.73212152360514,27.15264,124.28463090128756,14954.0,25.7472,384.6,2721.598,2616.984,5061.005364806867,40.0,19513.546979166666,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:41,6983.0,215.72783652360513,27.14496,89.26783090128754,14716.0,25.731840000000002,384.6,2723.688,2645.2560000000003,5084.005364806867,40.0,19513.547002314815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:43,6985.0,216.31153152360514,27.14496,106.16783090128756,14619.0,25.76256,384.6,2724.942,2639.3280000000004,5053.005364806867,40.0,19513.54702546296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:45,6987.0,216.92956152360514,27.156480000000002,103.53143090128756,15010.0,25.75104,384.6,2722.852,2636.136,5076.005364806867,40.0,19513.54704861111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:47,6989.0,217.30724652360513,27.160320000000002,97.37983090128755,15119.0,25.728,384.5,2718.254,2604.6720000000005,5101.005364806867,40.0,19513.547071759258,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:49,6991.0,217.68493152360514,27.16416,78.99263090128755,15038.0,25.7472,384.3,2717.8360000000002,2641.608,5172.005364806867,40.0,19513.547094907408,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:51,6993.0,218.33729652360515,27.17184,80.00663090128755,15037.0,25.739520000000002,384.3,2714.9100000000003,2641.608,5172.005364806867,40.0,19513.547118055554,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:53,6995.0,218.50897152360514,27.17568,76.76183090128755,14716.0,25.7472,384.40000000000003,2722.852,2625.648,5228.005364806867,40.0,19513.547141203704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:55,6997.0,217.92527652360513,27.168,65.67543090128756,15035.0,25.77024,384.5,2718.672,2645.712,5243.005364806867,40.0,19513.54716435185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:57,6999.0,216.58621152360513,27.17952,80.41223090128756,15032.0,25.7472,384.5,2721.18,2627.472,5243.005364806867,40.0,19513.5471875,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:07:59,7001.0,214.62911652360515,27.17184,71.62423090128755,15013.0,25.75488,384.6,2717.0,2646.6240000000003,5252.005364806867,40.0,19513.547210648147,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:01,7003.0,211.95098652360514,27.17952,78.78983090128756,14708.0,25.75872,384.6,2721.598,2625.648,5292.005364806867,40.0,19513.547233796296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:03,7005.0,209.47886652360515,27.19104,79.93903090128755,15001.0,25.75488,384.8,2719.09,2653.92,5299.005364806867,40.0,19513.547256944443,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:05,7007.0,207.45310152360514,27.1872,78.58703090128755,15007.0,25.77024,384.90000000000003,2718.672,2618.3520000000003,5292.005364806867,40.0,19513.547280092593,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:07,7009.0,206.38871652360513,27.19488,84.13023090128756,15061.0,25.7664,385.0,2718.672,2658.48,5276.005364806867,40.0,19513.54730324074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:09,7011.0,205.18699152360514,27.19488,80.14183090128755,14955.0,25.76256,384.90000000000003,2720.762,2603.304,5323.005364806867,40.0,19513.54732638889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:11,7013.0,204.77497152360513,27.19104,75.88303090128755,14950.0,25.76256,385.0,2717.0,2669.88,5323.005364806867,40.0,19513.54734953704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:13,7015.0,204.43162152360514,27.21792,74.66623090128755,14711.0,25.76256,385.0,2719.09,2626.1040000000003,5389.005364806867,40.0,19513.547372685185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:15,7017.0,204.36295152360515,27.210240000000002,66.14863090128755,14713.0,25.781760000000002,385.0,2715.328,2637.5040000000004,5389.005364806867,40.0,19513.547395833335,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:17,7019.0,204.39728652360515,27.210240000000002,79.06023090128755,14735.0,25.78944,384.8,2717.0,2649.36,5430.005364806867,40.0,19513.54741898148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:19,7021.0,204.87797652360513,27.2256,77.43783090128755,14708.0,25.77792,384.8,2717.8360000000002,2633.4,5397.005364806867,40.0,19513.54744212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:21,7023.0,204.94664652360512,27.2256,77.91103090128755,14618.0,25.785600000000002,385.0,2718.254,2637.5040000000004,5405.005364806867,40.0,19513.547465277778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:23,7025.0,204.84364152360513,27.22176,64.39103090128755,14718.0,25.785600000000002,385.1,2717.8360000000002,2631.1200000000003,5373.005364806867,40.0,19513.547488425927,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:25,7027.0,203.88226152360514,27.23328,71.01583090128756,15042.0,25.80096,385.3,2722.434,2655.288,5405.005364806867,40.0,19513.547511574074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:27,7029.0,202.47452652360514,27.2256,60.60543090128756,14914.0,25.8048,385.40000000000003,2721.18,2619.7200000000003,5373.005364806867,40.0,19513.547534722224,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:29,7031.0,201.16979652360513,27.22944,68.85263090128755,14708.0,25.79328,385.20000000000005,2721.18,2634.312,5381.005364806867,40.0,19513.54755787037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:31,7033.0,199.72772652360513,27.23328,68.04143090128755,14970.0,25.81248,385.20000000000005,2716.5820000000003,2633.856,5405.005364806867,40.0,19513.54758101852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:33,7035.0,198.04531152360514,27.24864,67.29783090128755,15021.0,25.831680000000002,385.3,2721.598,2622.0000000000005,5446.005364806867,40.0,19513.547604166666,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:35,7037.0,196.39723152360514,27.24864,69.46103090128756,14928.0,25.81632,385.3,2723.2700000000004,2663.496,5455.005364806867,40.0,19513.547627314816,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:37,7039.0,194.78348652360515,27.24096,67.36543090128755,14711.0,25.81632,385.40000000000003,2720.762,2651.64,5446.005364806867,40.0,19513.547650462962,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:39,7041.0,193.37575152360515,27.252480000000002,67.50063090128755,15026.0,25.8048,385.40000000000003,2718.254,2623.824,5438.005364806867,40.0,19513.547673611112,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:41,7043.0,191.96801652360514,27.24864,69.25823090128755,14721.0,25.82016,385.3,2719.5080000000003,2663.496,5432.005364806867,40.0,19513.54769675926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:43,7045.0,190.42294152360515,27.27168,67.97383090128756,15033.0,25.82016,385.3,2714.492,2621.544,5415.005364806867,40.0,19513.54771990741,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:45,7047.0,189.15254652360514,27.256320000000002,62.43063090128755,15047.0,25.8432,385.20000000000005,2716.164,2636.136,5398.005364806867,40.0,19513.547743055555,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:47,7049.0,187.77914652360514,27.27936,63.30943090128756,14732.0,25.80864,385.20000000000005,2715.746,2665.7760000000003,5406.005364806867,40.0,19513.547766203705,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:49,7051.0,187.16111652360513,27.28704,60.53783090128756,15044.0,25.824,385.20000000000005,2717.0,2632.488,5423.005364806867,40.0,19513.54778935185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:51,7053.0,186.57742152360515,27.27552,67.83863090128756,15040.0,25.83936,385.40000000000003,2718.672,2654.8320000000003,5391.005364806867,40.0,19513.5478125,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:53,7055.0,185.44436652360514,27.27552,68.58223090128755,14926.0,25.824,385.5,2719.926,2616.072,5375.005364806867,40.0,19513.547835648147,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:55,7057.0,184.48298652360515,27.30624,61.75463090128756,14944.0,25.824,385.40000000000003,2717.0,2654.8320000000003,5415.005364806867,40.0,19513.547858796297,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:57,7059.0,183.62461152360515,27.27168,71.55663090128755,15046.0,25.827840000000002,385.6,2715.328,2632.488,5399.005364806867,40.0,19513.547881944443,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:08:59,7061.0,183.14392152360514,27.28704,66.89223090128755,15256.0,25.82016,385.8,2715.328,2657.112,5399.005364806867,40.0,19513.547905092593,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:01,7063.0,182.45722152360514,27.298560000000002,65.74303090128755,15022.0,25.83936,385.8,2714.074,2660.304,5375.005364806867,40.0,19513.54792824074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:03,7065.0,182.56022652360514,27.29472,72.70583090128756,15035.0,25.85088,385.8,2716.5820000000003,2606.496,5375.005364806867,40.0,19513.54795138889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:05,7067.0,182.56022652360514,27.302400000000002,66.95983090128755,14931.0,25.85472,385.8,2717.8360000000002,2653.92,5383.005364806867,40.0,19513.547974537036,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:07,7069.0,182.90357652360515,27.30624,63.91783090128755,15033.0,25.8624,386.0,2718.254,2654.8320000000003,5440.005364806867,40.0,19513.547997685186,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:09,7071.0,183.65894652360515,27.31008,78.72223090128756,15127.0,25.8432,386.20000000000005,2717.418,2632.944,5448.005364806867,40.0,19513.548020833332,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:11,7073.0,184.13963652360513,27.32544,69.73143090128755,14706.0,25.827840000000002,386.0,2713.6560000000004,2628.84,5409.005364806867,40.0,19513.548043981482,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:13,7075.0,184.99801152360513,27.3408,72.57063090128756,14956.0,25.85472,386.0,2715.746,2647.536,5368.005364806867,40.0,19513.548067129628,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:15,7077.0,185.75338152360513,27.3216,62.83623090128756,15032.0,25.85472,386.20000000000005,2717.418,2623.368,5417.005364806867,40.0,19513.548090277778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:17,7079.0,186.68042652360515,27.32544,60.06463090128756,15265.0,25.87008,386.40000000000003,2718.672,2661.216,5434.005364806867,40.0,19513.548113425924,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:19,7081.0,187.64180652360514,27.33312,80.41223090128756,15037.0,25.87008,386.70000000000005,2714.074,2635.224,5441.005364806867,40.0,19513.548136574074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:21,7083.0,188.63752152360513,27.33696,68.17663090128755,15016.0,25.85856,387.6,2720.3440000000005,2663.04,5458.005364806867,40.0,19513.54815972222,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:23,7085.0,189.53023152360515,27.33312,76.42383090128754,15020.0,25.85472,388.70000000000005,2711.9840000000004,2626.56,5441.005364806867,40.0,19513.54818287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:25,7087.0,190.83496152360513,27.33696,85.82023090128756,14717.0,25.85088,389.40000000000003,2717.0,2611.968,5393.005364806867,40.0,19513.548206018517,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:27,7089.0,192.03668652360514,27.352320000000002,96.16303090128756,15027.0,25.873920000000002,390.20000000000005,2714.9100000000003,2653.92,5401.005364806867,40.0,19513.548229166667,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:29,7091.0,193.54742652360514,27.348480000000002,89.26783090128754,14933.0,25.877760000000002,390.5,2717.8360000000002,2666.232,5434.005364806867,40.0,19513.548252314813,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:31,7093.0,194.64614652360513,27.3408,89.94383090128755,14725.0,25.877760000000002,391.1,2717.418,2634.768,5458.005364806867,40.0,19513.548275462963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:33,7095.0,196.15688652360515,27.36,86.02303090128754,14700.0,25.873920000000002,391.40000000000003,2718.254,2640.2400000000002,5449.005364806867,40.0,19513.548298611113,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:35,7097.0,197.90797152360514,27.35616,86.36103090128755,14721.0,25.9008,391.40000000000003,2711.148,2657.5679999999998,5451.005364806867,40.0,19513.54832175926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:37,7099.0,199.65905652360513,27.36,92.37743090128754,15128.0,25.88544,391.40000000000003,2715.746,2649.816,5451.005364806867,40.0,19513.54834490741,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:39,7101.0,201.23846652360513,27.35616,86.83423090128755,15016.0,25.90848,391.5,2712.82,2630.208,5410.005364806867,40.0,19513.548368055555,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:41,7103.0,202.37152152360514,27.36,89.06503090128756,15016.0,25.9008,391.8,2713.6560000000004,2651.184,5426.005364806867,40.0,19513.548391203705,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:43,7105.0,203.09255652360514,27.3792,95.08143090128755,15028.0,25.9008,392.5,2713.238,2607.408,5426.005364806867,40.0,19513.54841435185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:45,7107.0,203.71058652360514,27.3792,116.30783090128755,14943.0,25.91232,393.40000000000003,2713.238,2642.064,5435.005364806867,40.0,19513.5484375,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:47,7109.0,204.63763152360514,27.37536,129.21943090128755,14715.0,25.90848,394.3,2716.164,2601.48,5377.005364806867,40.0,19513.548460648148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:49,7111.0,206.28571152360513,27.394560000000002,131.24743090128757,15049.0,25.91232,395.0,2718.672,2655.744,5394.005364806867,40.0,19513.548483796298,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:51,7113.0,209.20418652360513,27.39072,143.75343090128757,15274.0,25.927680000000002,395.8,2715.746,2582.328,5418.005364806867,40.0,19513.548506944444,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:53,7115.0,213.56473152360513,27.3792,140.77903090128757,15112.0,25.91232,396.3,2710.7300000000005,2635.6800000000003,5427.005364806867,40.0,19513.548530092594,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:55,7117.0,219.60769152360513,27.398400000000002,138.07503090128756,14617.0,25.91232,396.40000000000003,2716.5820000000003,2627.472,5476.005364806867,40.0,19513.54855324074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:09:57,7119.0,226.13134152360513,27.40608,137.33143090128758,14619.0,25.91232,396.40000000000003,2711.9840000000004,2648.4480000000003,5460.005364806867,40.0,19513.54857638889,none,-1.37443152360515,2.803369098712446,869.994635193133
