time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda
20230727 12:41:08,5256.0,24.12942,1452.0,41445.0,0.3035,26.438952,95.9,52.4,28.0,1533.5424,1.2845056,3.8,3.5,3.3,2.8
20230727 12:41:12,5260.0,22.93318,1489.0,40500.0,0.2916,26.4199585,96.0,52.1,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:16,5264.0,21.815640000000002,1521.0,40500.0,0.2726,26.400965,96.0,52.0,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:20,5268.0,20.87124,1557.0,41445.0,0.2768,26.3895689,96.2,52.2,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:24,5272.0,20.25738,1557.0,43335.0,0.286,26.378172799999998,96.2,51.9,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:28,5276.0,19.78518,1559.0,42660.0,0.2889,26.3667767,96.2,52.5,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:32,5280.0,19.675,1569.0,43605.0,0.2818,26.3515819,96.1,52.4,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:36,5284.0,19.42316,1581.0,43065.0,0.2934,26.3515819,96.2,52.8,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:40,5288.0,19.2815,1595.0,44280.0,0.2841,26.343984499999998,96.2,52.8,28.0,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:44,5292.0,19.234280000000002,1605.0,45900.0,0.2872,26.3401858,96.2,52.7,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:48,5296.0,19.56482,1595.0,45090.0,0.2841,26.3401858,96.4,52.9,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:52,5300.0,19.97406,1612.0,41715.0,0.2816,26.3363871,96.2,52.7,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:41:56,5304.0,19.97406,1638.0,40770.0,0.2841,26.3325884,96.3,52.0,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:00,5308.0,19.5963,1648.0,41580.0,0.271,26.3325884,96.5,51.6,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:04,5312.0,19.80092,1646.0,39420.0,0.2885,26.3211923,96.5,51.7,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:08,5316.0,20.446260000000002,1631.0,40365.0,0.2788,26.3135949,96.4,52.0,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:12,5320.0,21.359180000000002,1633.0,41580.0,0.267,26.3097962,96.4,51.7,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:16,5324.0,23.16928,1594.0,40095.0,0.2854,26.3021988,96.3,52.0,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:20,5328.0,25.35714,1564.0,39285.0,0.2983,26.2984001,96.5,52.1,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:24,5332.0,26.71078,1550.0,38205.0,0.2988,26.2984001,96.5,51.8,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:28,5336.0,26.93114,1559.0,40230.0,0.2948,26.2984001,96.5,51.6,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:32,5340.0,26.632080000000002,1535.0,39015.0,0.3068,26.294601399999998,96.5,51.6,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:36,5344.0,25.656200000000002,1518.0,40365.0,0.3021,26.294601399999998,96.7,51.6,28.1,1533.5424,1.2845056,3.9,3.5,3.3,2.8
20230727 12:42:40,5348.0,24.459960000000002,1516.0,41310.0,0.2724,26.287004,96.7,51.6,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:42:44,5352.0,23.247980000000002,1500.0,41040.0,0.283,26.2832053,96.8,51.6,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:42:48,5356.0,22.13044,1518.0,41175.0,0.2951,26.279406599999998,96.8,51.6,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:42:52,5360.0,21.10734,1504.0,40095.0,0.2937,26.2756079,96.7,52.0,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:42:56,5364.0,20.41478,1490.0,40770.0,0.2959,26.2680105,96.6,52.1,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:00,5368.0,19.926840000000002,1495.0,39960.0,0.283,26.2566144,96.6,52.2,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:04,5372.0,19.76944,1518.0,38745.0,0.2778,26.249017,96.6,51.9,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:08,5376.0,19.675,1533.0,39960.0,0.2906,26.2376209,96.5,51.8,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:12,5380.0,19.65926,1552.0,41310.0,0.2748,26.230023499999998,96.8,52.1,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:16,5384.0,19.62778,1554.0,40635.0,0.2936,26.2224261,96.8,52.2,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:20,5388.0,19.8324,1561.0,41715.0,0.2987,26.21103,96.8,52.3,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:24,5392.0,20.5407,1585.0,42120.0,0.3077,26.2034326,96.8,52.3,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:28,5396.0,21.57954,1602.0,42930.0,0.3252,26.1996339,96.8,52.5,28.1,1533.5424,1.2845056,3.9,3.5,3.2,2.8
20230727 12:43:32,5400.0,22.7443,1587.0,40635.0,0.294,26.195835199999998,97.0,52.4,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 12:43:36,5404.0,24.12942,1602.0,40770.0,0.2765,26.1996339,97.0,52.5,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:40,5408.0,25.262700000000002,1624.0,40365.0,0.2814,26.195835199999998,97.0,52.4,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:44,5412.0,26.2071,1645.0,40635.0,0.2788,26.195835199999998,97.0,52.2,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:48,5416.0,27.670920000000002,1628.0,40095.0,0.2859,26.195835199999998,97.1,52.2,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:52,5420.0,29.15048,1616.0,39420.0,0.2852,26.195835199999998,97.1,52.2,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:43:56,5424.0,30.3782,1616.0,38610.0,0.2929,26.195835199999998,97.2,52.0,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:00,5428.0,30.97632,1594.0,38340.0,0.2974,26.1920365,97.2,51.9,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:04,5432.0,31.46426,1604.0,39825.0,0.3006,26.195835199999998,97.2,51.9,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:08,5436.0,32.32996,1573.0,38070.0,0.2916,26.1920365,97.2,51.6,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:12,5440.0,33.51046,1558.0,38610.0,0.2779,26.1920365,97.3,52.0,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:16,5444.0,34.75392,1546.0,39420.0,0.3223,26.1920365,97.2,52.1,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:20,5448.0,35.55666,1518.0,37935.0,0.3296,26.1882378,97.2,52.0,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:24,5452.0,36.65846,1492.0,39150.0,0.3103,26.1844391,97.1,51.7,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:28,5456.0,37.80748,1469.0,39285.0,0.3131,26.180640399999998,97.2,51.4,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:32,5460.0,38.38986,1417.0,37260.0,0.2972,26.173043,97.2,51.2,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:36,5464.0,39.14538,1392.0,38070.0,0.3266,26.1692443,97.2,51.0,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:40,5468.0,39.53888,1376.0,38070.0,0.3034,26.1692443,97.4,50.9,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:44,5472.0,39.41296,1343.0,38475.0,0.288,26.1616469,97.3,50.7,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:48,5476.0,37.94914,1327.0,38745.0,0.3105,26.1502508,97.2,50.9,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:52,5480.0,36.202,1298.0,37395.0,0.2795,26.1426534,97.4,51.0,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:44:56,5484.0,34.7067,1292.0,38340.0,0.2837,26.135056,97.3,51.1,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:00,5488.0,33.74656,1274.0,38610.0,0.2868,26.131257299999998,97.1,51.6,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:04,5492.0,32.8179,1281.0,37665.0,0.2642,26.1236599,97.0,51.6,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:08,5496.0,31.77906,1277.0,38475.0,0.2976,26.116062499999998,97.0,51.3,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:12,5500.0,31.2439,1277.0,38610.0,0.2861,26.1084651,97.0,51.3,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:16,5504.0,31.49574,1298.0,38205.0,0.2748,26.097068999999998,97.0,51.3,28.1,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:20,5508.0,32.1883,1303.0,39420.0,0.2657,26.0856729,97.1,51.5,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:24,5512.0,33.054,1305.0,38880.0,0.2748,26.0742768,97.1,51.6,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:28,5516.0,34.690960000000004,1287.0,40095.0,0.2875,26.0704781,97.1,51.9,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:32,5520.0,35.6511,1294.0,39825.0,0.3203,26.059082,97.2,52.0,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:36,5524.0,34.470600000000005,1283.0,38475.0,0.2933,26.0552833,97.2,51.8,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:40,5528.0,32.046640000000004,1301.0,38745.0,0.2966,26.047685899999998,97.2,51.6,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:44,5532.0,29.92174,1334.0,39015.0,0.2871,26.0400885,97.0,51.5,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:48,5536.0,28.20608,1361.0,38745.0,0.2987,26.0362898,97.0,51.7,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 12:45:52,5540.0,26.868180000000002,1367.0,39960.0,0.303,26.0286924,96.9,52.0,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:45:56,5544.0,26.1284,1376.0,38340.0,0.2817,26.032491099999998,96.8,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:00,5548.0,25.84508,1389.0,38205.0,0.2897,26.0286924,97.0,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 12:46:04,5552.0,25.608980000000003,1416.0,38610.0,0.3016,26.0248937,97.0,51.7,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:08,5556.0,25.16826,1427.0,37800.0,0.2785,26.0286924,97.1,51.6,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:12,5560.0,25.089560000000002,1436.0,38475.0,0.2869,26.0248937,97.0,51.8,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:16,5564.0,25.75064,1459.0,38880.0,0.2872,26.021095,97.2,51.9,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:20,5568.0,26.74226,1464.0,38340.0,0.2925,26.021095,97.2,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:24,5572.0,27.16724,1464.0,38880.0,0.314,26.0134976,97.3,51.9,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:28,5576.0,26.2071,1466.0,39690.0,0.3095,26.0134976,97.3,51.7,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:32,5580.0,25.86082,1485.0,41175.0,0.2932,26.0059002,97.1,51.6,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:36,5584.0,26.01822,1476.0,39825.0,0.2683,26.0021015,97.0,51.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:40,5588.0,25.87656,1469.0,39960.0,0.2962,25.998302799999998,96.9,51.9,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:44,5592.0,25.4201,1450.0,40770.0,0.2998,26.0096989,97.1,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:48,5596.0,24.743280000000002,1443.0,39825.0,0.3085,26.0096989,97.1,52.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:52,5600.0,24.397000000000002,1445.0,38475.0,0.2929,26.0059002,97.1,52.0,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:46:56,5604.0,24.30256,1448.0,38475.0,0.2745,26.0096989,97.1,51.8,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:00,5608.0,24.42848,1476.0,38745.0,0.2864,26.0096989,97.2,51.7,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:04,5612.0,25.089560000000002,1494.0,38745.0,0.2966,26.0134976,97.2,51.9,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:08,5616.0,25.892300000000002,1489.0,39285.0,0.2636,26.0096989,97.3,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:12,5620.0,25.98674,1503.0,40365.0,0.2857,26.0096989,97.3,52.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:16,5624.0,25.719160000000002,1510.0,40770.0,0.2904,26.0096989,97.4,52.3,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:20,5628.0,25.5775,1543.0,38880.0,0.2822,26.0096989,97.4,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:24,5632.0,25.3414,1543.0,39285.0,0.2827,26.0059002,97.2,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:28,5636.0,24.83772,1557.0,41040.0,0.2829,26.0096989,97.1,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.2,2.9
20230727 12:47:32,5640.0,23.98776,1548.0,39690.0,0.2696,26.0021015,97.1,52.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 12:47:36,5644.0,22.77578,1531.0,40230.0,0.28,25.998302799999998,97.2,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:40,5648.0,21.54806,1540.0,39420.0,0.2856,25.998302799999998,96.7,52.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 12:47:44,5652.0,20.729580000000002,1533.0,39690.0,0.2846,25.9945041,96.9,52.3,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:48,5656.0,20.1472,1531.0,39555.0,0.2855,25.9945041,97.5,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:52,5660.0,19.9898,1555.0,41040.0,0.2808,25.9869067,97.5,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:47:56,5664.0,20.00554,1548.0,39825.0,0.295,25.9869067,97.5,52.3,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:00,5668.0,19.926840000000002,1524.0,39420.0,0.287,25.9945041,97.5,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:04,5672.0,20.0685,1522.0,39825.0,0.2966,25.9907054,97.6,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:08,5676.0,20.96568,1538.0,38745.0,0.2872,25.9945041,97.6,52.2,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:12,5680.0,22.02026,1538.0,39285.0,0.2957,25.9945041,97.3,52.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:16,5684.0,23.09058,1545.0,38205.0,0.2759,25.9945041,97.5,52.4,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:20,5688.0,24.25534,1531.0,38745.0,0.2891,25.9945041,97.3,52.3,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:24,5692.0,24.8692,1503.0,39015.0,0.2916,25.998302799999998,97.1,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:28,5696.0,25.15252,1491.0,39015.0,0.2857,25.998302799999998,97.2,52.0,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:32,5700.0,25.829340000000002,1487.0,38610.0,0.2816,25.998302799999998,97.5,52.1,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:36,5704.0,26.66356,1480.0,39555.0,0.2924,26.0021015,97.5,52.0,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:40,5708.0,27.82832,1473.0,38340.0,0.2945,25.998302799999998,97.6,51.9,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:44,5712.0,28.930120000000002,1466.0,38880.0,0.2792,26.0021015,97.6,51.8,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:48,5716.0,29.9847,1454.0,39015.0,0.2834,25.998302799999998,97.7,51.6,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:52,5720.0,30.09488,1452.0,39960.0,0.2787,25.998302799999998,97.8,51.5,28.2,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:48:56,5724.0,28.66254,1438.0,40635.0,0.2749,25.9945041,97.6,51.3,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:00,5728.0,26.458940000000002,1414.0,39825.0,0.2815,25.998302799999998,97.5,51.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:04,5732.0,24.397000000000002,1409.0,39960.0,0.2988,25.9945041,97.4,52.1,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:08,5736.0,22.823,1436.0,39285.0,0.2885,25.998302799999998,97.3,52.8,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:12,5740.0,21.7999,1454.0,39555.0,0.2853,26.0021015,97.4,52.8,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:16,5744.0,21.28048,1484.0,38745.0,0.2871,25.998302799999998,97.6,52.5,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:20,5748.0,21.012900000000002,1519.0,38475.0,0.2974,25.998302799999998,97.7,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:24,5752.0,20.5407,1545.0,39960.0,0.2912,25.998302799999998,97.8,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:28,5756.0,19.816660000000002,1538.0,38880.0,0.2643,25.9945041,97.8,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:32,5760.0,19.5963,1552.0,39825.0,0.2986,25.998302799999998,97.8,52.8,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:36,5764.0,19.95832,1555.0,40230.0,0.2833,25.998302799999998,97.7,52.9,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:40,5768.0,20.729580000000002,1571.0,40095.0,0.2873,25.998302799999998,97.6,52.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:44,5772.0,21.73694,1578.0,39150.0,0.2844,25.998302799999998,97.7,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:48,5776.0,22.88596,1583.0,41580.0,0.2631,25.998302799999998,97.8,52.2,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:52,5780.0,24.30256,1578.0,40500.0,0.2947,25.998302799999998,97.7,52.3,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:49:56,5784.0,24.633100000000002,1555.0,40365.0,0.2786,25.998302799999998,97.8,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:00,5788.0,24.2396,1516.0,40095.0,0.293,26.0021015,98.0,52.9,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:04,5792.0,24.01924,1509.0,40230.0,0.308,26.0096989,97.9,53.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:08,5796.0,23.32668,1526.0,41310.0,0.295,26.0096989,98.0,53.1,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:12,5800.0,22.91744,1531.0,39420.0,0.2944,26.0134976,97.9,52.5,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:16,5804.0,22.4295,1533.0,39150.0,0.29,26.0134976,98.0,52.5,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:20,5808.0,22.24062,1516.0,38475.0,0.2841,26.017296299999998,97.9,52.2,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:24,5812.0,22.618380000000002,1507.0,38610.0,0.2786,26.0248937,98.0,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:28,5816.0,23.137800000000002,1488.0,40770.0,0.2752,26.0286924,98.0,52.7,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:32,5820.0,22.72856,1465.0,40365.0,0.2907,26.0362898,97.9,53.1,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:36,5824.0,22.17766,1470.0,39420.0,0.278,26.0362898,97.9,53.0,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:40,5828.0,21.54806,1477.0,39825.0,0.2904,26.0438872,97.9,53.2,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:44,5832.0,21.012900000000002,1484.0,39420.0,0.3028,26.0438872,98.0,52.8,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:48,5836.0,21.06012,1469.0,40500.0,0.2868,26.047685899999998,97.9,52.9,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:52,5840.0,21.3277,1456.0,39825.0,0.2732,26.0438872,98.0,52.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:50:56,5844.0,21.642500000000002,1462.0,38745.0,0.29,26.0438872,98.0,52.0,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:00,5848.0,21.89434,1476.0,39555.0,0.3037,26.0438872,97.9,52.1,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:04,5852.0,22.31932,1462.0,39825.0,0.2927,26.0438872,98.0,52.1,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:08,5856.0,22.60264,1440.0,39420.0,0.288,26.047685899999998,98.0,52.2,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:12,5860.0,22.508200000000002,1426.0,39420.0,0.2707,26.0438872,98.0,52.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:16,5864.0,22.1934,1406.0,39555.0,0.301,26.0438872,98.0,52.5,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:20,5868.0,21.62676,1404.0,39960.0,0.2781,26.0438872,98.0,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:24,5872.0,21.012900000000002,1404.0,40635.0,0.3041,26.0438872,98.0,52.5,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:28,5876.0,20.58792,1408.0,41175.0,0.2881,26.0438872,98.0,52.9,28.3,1533.5424,1.2845056,4.0,3.6,3.3,2.8
20230727 12:51:32,5880.0,20.273120000000002,1433.0,40500.0,0.281,26.0438872,98.1,52.9,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:36,5884.0,19.9898,1449.0,39555.0,0.2864,26.047685899999998,98.0,53.0,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:40,5888.0,19.816660000000002,1449.0,40500.0,0.2953,26.047685899999998,97.9,53.0,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:44,5892.0,19.297240000000002,1451.0,41580.0,0.292,26.047685899999998,97.9,52.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:48,5896.0,18.91948,1469.0,40230.0,0.2904,26.0514846,98.0,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:52,5900.0,18.24266,1451.0,40095.0,0.2854,26.0438872,97.9,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:51:56,5904.0,17.1566,1462.0,39285.0,0.2927,26.0438872,97.9,52.6,28.3,1533.5424,1.2845056,4.0,3.6,3.3,2.8
20230727 12:52:00,5908.0,16.10202,1462.0,38745.0,0.2734,26.0438872,97.9,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:52:04,5912.0,15.36224,1467.0,39015.0,0.2974,26.0438872,97.9,52.6,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
20230727 12:52:08,5916.0,14.73264,1462.0,39285.0,0.2884,26.0438872,97.9,52.8,28.3,1533.5424,1.2845056,3.9,3.5,3.2,2.8
20230727 12:52:12,5920.0,14.323400000000001,1449.0,39015.0,0.2657,26.0400885,98.0,52.9,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 12:52:16,5924.0,14.22896,1456.0,40365.0,0.273,26.0362898,98.0,52.4,28.3,1533.5424,1.2845056,3.9,3.6,3.3,2.8
