time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%
20230605 14:42:03,12645.0,331.435755,32.259840000000004,298.5892,14521.0,28.1664,362.6,2677.708,2613.792,7189.0,36.0
20230605 14:42:05,12647.0,334.182555,32.24832,294.4656,14143.0,28.16256,362.40000000000003,2681.47,2568.1920000000005,7171.0,36.0
20230605 14:42:07,12649.0,337.34137499999997,32.26368,332.7948,14199.0,28.151040000000002,362.20000000000005,2678.544,2575.032,7179.0,36.0
20230605 14:42:09,12651.0,340.019505,32.256,312.988,14128.0,28.1664,362.1,2680.634,2572.752,7252.0,36.0
20230605 14:42:11,12653.0,343.109655,32.256,300.144,14434.0,28.14336,361.90000000000003,2680.634,2547.2160000000003,7252.0,36.0
20230605 14:42:13,12655.0,345.787785,32.259840000000004,312.0416,14211.0,28.158720000000002,361.90000000000003,2677.708,2558.6160000000004,7261.0,36.0
20230605 14:42:15,12657.0,347.88221999999996,32.25216,307.58,14227.0,28.158720000000002,361.90000000000003,2679.38,2572.752,7234.0,36.0
20230605 14:42:17,12659.0,350.457345,32.26368,308.6616,14127.0,28.13952,362.0,2683.56,2592.36,7271.0,36.0
20230605 14:42:19,12661.0,352.792125,32.259840000000004,296.4936,14451.0,28.13952,362.1,2675.2000000000003,2559.5280000000002,7353.0,36.0
20230605 14:42:21,12663.0,355.02389999999997,32.256,271.2788,14617.0,28.154880000000002,362.1,2680.634,2541.744,7343.0,36.0
20230605 14:42:23,12665.0,356.74064999999996,32.26368,264.992,14437.0,28.16256,362.1,2679.7980000000002,2565.456,7399.0,36.0
20230605 14:42:25,12667.0,357.873705,32.26752,257.69120000000004,14122.0,28.158720000000002,362.1,2683.978,2598.288,7436.0,36.0
20230605 14:42:27,12669.0,357.56469,32.26368,281.1484,14201.0,28.1664,361.90000000000003,2683.1420000000003,2548.128,7547.0,36.0
20230605 14:42:29,12671.0,355.77927,32.26752,261.4768,14228.0,28.17024,361.8,2682.724,2577.312,7557.0,36.0
20230605 14:42:31,12673.0,352.55177999999995,32.2752,265.2624,13955.0,28.17024,361.70000000000005,2681.47,2577.312,7528.0,36.0
20230605 14:42:33,12675.0,349.04961,32.26752,294.1952,14128.0,28.17024,361.70000000000005,2679.38,2549.496,7613.0,36.0
20230605 14:42:35,12677.0,345.68478,32.28288,295.54720000000003,14207.0,28.1664,361.70000000000005,2680.634,2606.496,7623.0,36.0
20230605 14:42:37,12679.0,342.697635,32.27136,311.83880000000005,14524.0,28.154880000000002,361.8,2681.052,2597.376,7613.0,36.0
20230605 14:42:39,12681.0,340.67186999999996,32.27136,305.8224,14454.0,28.17408,361.90000000000003,2679.7980000000002,2568.1920000000005,7604.0,36.0
20230605 14:42:41,12683.0,339.16112999999996,32.27904,263.36960000000005,13984.0,28.17408,361.70000000000005,2681.052,2564.0879999999997,7718.0,36.0
20230605 14:42:43,12685.0,339.05812499999996,32.27136,295.27680000000004,14036.0,28.16256,361.5,2677.708,2618.808,7785.0,36.0
20230605 14:42:45,12687.0,338.95511999999997,32.27904,298.38640000000004,14124.0,28.1664,361.5,2679.38,2601.936,7756.0,36.0
20230605 14:42:47,12689.0,338.508765,32.27904,303.7944,14436.0,28.18944,361.40000000000003,2681.052,2592.816,7719.0,36.0
20230605 14:42:49,12691.0,337.65038999999996,32.28288,298.79200000000003,14434.0,28.17024,361.6,2682.306,2599.656,7719.0,36.0
20230605 14:42:51,12693.0,336.68901,32.2752,286.4212,14112.0,28.158720000000002,361.8,2676.454,2561.808,7747.0,36.0
20230605 14:42:53,12695.0,336.62034,32.27136,269.9944,14213.0,28.17408,362.1,2682.306,2605.128,7719.0,36.0
20230605 14:42:55,12697.0,337.1697,32.2752,256.0688,14225.0,28.18176,362.3,2682.724,2579.136,7728.0,36.0
20230605 14:42:57,12699.0,337.82206499999995,32.28672,256.3392,14271.0,28.18176,362.40000000000003,2679.7980000000002,2554.056,7700.0,36.0
20230605 14:42:59,12701.0,337.204035,32.28288,256.204,14218.0,28.17408,362.70000000000005,2681.052,2565.912,7662.0,36.0
20230605 14:43:01,12703.0,335.555955,32.2752,224.2292,14522.0,28.1664,362.8,2682.724,2587.8,7671.0,36.0
20230605 14:43:03,12705.0,333.53018999999995,32.29056,254.37879999999998,14209.0,28.17024,362.90000000000003,2681.47,2587.3440000000005,7719.0,36.0
20230605 14:43:05,12707.0,331.19541,32.28288,249.782,14453.0,28.18176,363.20000000000005,2683.978,2586.888,7756.0,36.0
20230605 14:43:07,12709.0,328.86062999999996,32.28672,237.0732,14450.0,28.16256,363.40000000000003,2682.306,2567.28,7786.0,36.0
20230605 14:43:09,12711.0,326.285505,32.28672,234.3692,14217.0,28.1856,363.6,2678.126,2601.936,7757.0,36.0
20230605 14:43:11,12713.0,323.57304,32.29056,254.514,14129.0,28.17792,363.8,2681.47,2585.5200000000004,7814.0,36.0
20230605 14:43:13,12715.0,320.62023,32.2944,213.00760000000002,14446.0,28.18176,363.90000000000003,2683.56,2566.824,7786.0,36.0
20230605 14:43:15,12717.0,317.59875,32.2944,233.3552,14453.0,28.18944,363.70000000000005,2681.47,2560.44,7824.0,36.0
20230605 14:43:17,12719.0,314.33692499999995,32.28672,233.76080000000002,14237.0,28.17024,363.5,2685.65,2574.1200000000003,7776.0,36.0
20230605 14:43:19,12721.0,310.697415,32.2944,251.81000000000003,14534.0,28.17024,363.5,2685.65,2566.3680000000004,7776.0,36.0
20230605 14:43:21,12723.0,307.09224,32.29824,249.57920000000001,14441.0,28.17792,363.6,2682.724,2555.4240000000004,7767.0,36.0
20230605 14:43:23,12725.0,303.72740999999996,32.29056,282.5004,14223.0,28.16256,363.8,2681.47,2579.5920000000006,7795.0,36.0
20230605 14:43:25,12727.0,300.74026499999997,32.28288,248.2272,14539.0,28.18944,364.0,2685.232,2601.936,7805.0,36.0
20230605 14:43:27,12729.0,298.02779999999996,32.30592,289.32800000000003,14217.0,28.18944,364.3,2679.38,2590.992,7720.0,36.0
20230605 14:43:29,12731.0,296.48272499999996,32.29056,275.8756,14232.0,28.19328,364.40000000000003,2683.56,2556.336,7729.0,36.0
20230605 14:43:31,12733.0,295.17799499999995,32.29824,270.738,14443.0,28.17024,364.70000000000005,2679.7980000000002,2568.648,7757.0,36.0
20230605 14:43:33,12735.0,294.76597499999997,32.29056,261.8824,14222.0,28.17792,364.70000000000005,2682.306,2574.576,7767.0,36.0
20230605 14:43:35,12737.0,295.24666499999995,32.30592,245.32040000000003,14214.0,28.1856,364.8,2681.8880000000004,2547.2160000000003,7701.0,36.0
20230605 14:43:37,12739.0,295.933365,32.2944,245.04999999999998,14218.0,28.17792,364.90000000000003,2687.7400000000002,2616.984,7616.0,36.0
20230605 14:43:39,12741.0,296.24237999999997,32.2944,258.0292,14460.0,28.18944,364.90000000000003,2678.544,2623.368,7634.0,36.0
20230605 14:43:41,12743.0,295.89903,32.28672,247.3484,14125.0,28.18944,365.20000000000005,2683.978,2564.5440000000003,7625.0,36.0
20230605 14:43:43,12745.0,294.86897999999997,32.2944,227.7444,14206.0,28.154880000000002,365.1,2684.396,2569.1040000000003,7597.0,36.0
20230605 14:43:45,12747.0,293.70158999999995,32.29824,234.77480000000003,14540.0,28.18176,365.1,2684.8140000000003,2582.784,7653.0,36.0
20230605 14:43:47,12749.0,292.39686,32.2944,241.26440000000002,14424.0,28.17024,365.20000000000005,2677.708,2559.984,7663.0,36.0
20230605 14:43:49,12751.0,291.02346,32.29056,221.5252,14133.0,28.19328,365.20000000000005,2684.8140000000003,2613.792,7634.0,36.0
20230605 14:43:51,12753.0,289.615725,32.29824,253.2972,14201.0,28.19712,365.3,2680.634,2594.64,7606.0,36.0
20230605 14:43:53,12755.0,287.62429499999996,32.309760000000004,249.444,14024.0,28.18176,365.3,2681.052,2585.976,7625.0,36.0
20230605 14:43:55,12757.0,285.838875,32.302080000000004,273.9828,14223.0,28.18176,365.40000000000003,2688.994,2610.1440000000002,7691.0,36.0
20230605 14:43:57,12759.0,284.01912,32.2944,255.19000000000003,14232.0,28.18944,365.70000000000005,2681.47,2583.24,7691.0,36.0
20230605 14:43:59,12761.0,283.19507999999996,32.2944,236.32960000000003,14226.0,28.200960000000002,365.90000000000003,2678.9620000000004,2571.84,7625.0,36.0
20230605 14:44:01,12763.0,282.95473499999997,32.30592,243.36,14429.0,28.1856,366.0,2683.978,2571.384,7644.0,36.0
20230605 14:44:03,12765.0,282.95473499999997,32.30592,227.54160000000002,14138.0,28.18944,366.3,2681.47,2568.1920000000005,7645.0,36.0
20230605 14:44:05,12767.0,282.78306,32.29824,243.76560000000003,14533.0,28.17408,366.5,2683.56,2577.7680000000005,7597.0,36.0
20230605 14:44:07,12769.0,281.85601499999996,32.3136,217.33400000000003,14520.0,28.17024,366.6,2679.7980000000002,2600.568,7597.0,36.0
20230605 14:44:09,12771.0,280.894635,32.3136,212.1964,14420.0,28.18944,366.6,2680.2160000000003,2599.656,7636.0,36.0
20230605 14:44:11,12773.0,279.62424,32.2944,201.78600000000003,14552.0,28.19712,366.70000000000005,2681.052,2562.7200000000003,7664.0,36.0
20230605 14:44:13,12775.0,277.83882,32.309760000000004,229.09640000000002,14462.0,28.16256,366.70000000000005,2679.7980000000002,2562.7200000000003,7664.0,36.0
20230605 14:44:15,12777.0,275.401035,32.2944,235.1128,14446.0,28.17792,366.90000000000003,2680.2160000000003,2572.752,7654.0,36.0
20230605 14:44:17,12779.0,272.448225,32.30592,260.80080000000004,14219.0,28.19712,366.90000000000003,2683.56,2608.32,7645.0,36.0
20230605 14:44:19,12781.0,269.701425,32.309760000000004,226.12199999999999,14437.0,28.17408,367.1,2679.38,2622.0000000000005,7683.0,36.0
20230605 14:44:21,12783.0,267.641325,32.29824,219.42960000000002,14453.0,28.19712,367.1,2682.724,2601.0240000000003,7636.0,36.0
20230605 14:44:23,12785.0,265.924575,32.3136,217.94240000000002,14545.0,28.18944,367.0,2683.56,2580.0480000000002,7597.0,36.0
20230605 14:44:25,12787.0,264.44817,32.309760000000004,206.6532,14548.0,28.200960000000002,366.90000000000003,2683.56,2609.688,7587.0,36.0
20230605 14:44:27,12789.0,263.41812,32.309760000000004,223.756,14040.0,28.19712,366.70000000000005,2682.306,2601.48,7626.0,36.0
20230605 14:44:29,12791.0,262.62841499999996,32.309760000000004,227.3388,14438.0,28.18944,366.70000000000005,2687.322,2559.5280000000002,7654.0,36.0
20230605 14:44:31,12793.0,261.461025,32.32128,253.97320000000002,14026.0,28.19712,366.70000000000005,2683.56,2604.6720000000005,7703.0,36.0
20230605 14:44:33,12795.0,260.705655,32.309760000000004,295.6148,14540.0,28.18944,366.6,2681.052,2533.08,7703.0,36.0
20230605 14:44:35,12797.0,260.05329,32.3136,258.3672,14631.0,28.17408,366.70000000000005,2679.38,2605.128,7626.0,36.0
20230605 14:44:37,12799.0,260.705655,32.32512,267.8988,14443.0,28.17024,366.70000000000005,2681.052,2551.7760000000003,7607.0,36.0
20230605 14:44:39,12801.0,261.83871,32.309760000000004,275.47,14123.0,28.1856,366.6,2676.0360000000005,2572.2960000000003,7550.0,36.0
20230605 14:44:41,12803.0,263.55546,32.302080000000004,243.9008,14446.0,28.204800000000002,366.8,2689.4120000000003,2561.3520000000003,7569.0,36.0
20230605 14:44:43,12805.0,265.64989499999996,32.31744,227.60920000000002,14235.0,28.21248,366.8,2679.38,2580.0480000000002,7560.0,36.0
20230605 14:44:45,12807.0,266.98895999999996,32.32512,216.72560000000001,14446.0,28.1664,366.8,2682.306,2585.976,7617.0,36.0
20230605 14:44:47,12809.0,267.95034,32.30592,214.6976,14116.0,28.22016,366.70000000000005,2682.306,2606.496,7560.0,36.0
20230605 14:44:49,12811.0,268.15635,32.31744,220.2408,14448.0,28.19712,366.8,2682.724,2586.888,7598.0,36.0
20230605 14:44:51,12813.0,267.67566,32.33664,227.0684,14125.0,28.18176,366.8,2679.7980000000002,2555.4240000000004,7618.0,36.0
20230605 14:44:53,12815.0,266.611275,32.32512,192.66,14117.0,28.20864,366.70000000000005,2683.56,2578.224,7684.0,36.0
20230605 14:44:55,12817.0,265.64989499999996,32.3136,198.13559999999998,14039.0,28.17024,366.90000000000003,2680.634,2599.2000000000003,7627.0,36.0
20230605 14:44:57,12819.0,263.96747999999997,32.32512,183.3312,14131.0,28.18944,366.90000000000003,2681.47,2613.3360000000002,7589.0,36.0
20230605 14:44:59,12821.0,262.76575499999996,32.34432,192.18680000000003,14216.0,28.20864,366.70000000000005,2678.9620000000004,2616.5280000000002,7531.0,36.0
20230605 14:45:01,12823.0,261.04900499999997,32.32512,199.28480000000002,14451.0,28.19712,366.5,2681.052,2604.6720000000005,7513.0,36.0
20230605 14:45:03,12825.0,259.126245,32.31744,173.79960000000003,14209.0,28.21248,366.40000000000003,2676.454,2608.7760000000003,7522.0,36.0
20230605 14:45:05,12827.0,257.44383,32.32896,176.5036,14137.0,28.204800000000002,366.3,2680.2160000000003,2598.744,7504.0,36.0
20230605 14:45:07,12829.0,255.62407499999998,32.33664,192.18680000000003,14226.0,28.19712,366.40000000000003,2678.126,2595.0960000000005,7513.0,36.0
20230605 14:45:09,12831.0,254.18200499999998,32.34048,188.33360000000002,14034.0,28.19712,366.3,2679.7980000000002,2553.1440000000002,7458.0,36.0
20230605 14:45:11,12833.0,252.190575,32.32512,174.2052,14216.0,28.200960000000002,366.3,2677.29,2575.488,7467.0,36.0
20230605 14:45:13,12835.0,250.43948999999998,32.32512,187.7252,14450.0,28.21632,366.3,2681.052,2548.128,7431.0,36.0
20230605 14:45:15,12837.0,249.20342999999997,32.32896,205.7744,14467.0,28.19328,366.3,2681.052,2568.1920000000005,7421.0,36.0
20230605 14:45:17,12839.0,248.001705,32.32896,262.8964,14445.0,28.19712,366.3,2678.544,2565.456,7394.0,36.0
20230605 14:45:19,12841.0,247.177665,32.32896,207.9376,14375.0,28.18944,366.40000000000003,2678.9620000000004,2609.688,7376.0,36.0
20230605 14:45:21,12843.0,247.45234499999998,32.32896,195.4992,14132.0,28.17408,366.3,2676.8720000000003,2531.712,7357.0,36.0
20230605 14:45:23,12845.0,248.10470999999998,32.34432,180.83,14582.0,28.20864,366.20000000000005,2676.454,2556.7920000000004,7330.0,36.0
20230605 14:45:25,12847.0,249.20342999999997,32.32896,209.3572,14221.0,28.21632,366.20000000000005,2676.8720000000003,2607.864,7376.0,36.0
20230605 14:45:27,12849.0,250.47382499999998,32.33664,210.7768,14034.0,28.19712,366.1,2678.126,2552.688,7339.0,36.0
20230605 14:45:29,12851.0,251.09185499999998,32.33664,208.27560000000003,14219.0,28.17408,366.1,2685.232,2578.224,7384.0,36.0
20230605 14:45:31,12853.0,251.46954,32.34048,196.37800000000001,14132.0,28.200960000000002,366.1,2683.56,2564.5440000000003,7403.0,36.0
20230605 14:45:33,12855.0,251.67555,32.33664,196.24280000000002,14437.0,28.204800000000002,366.1,2680.634,2573.6639999999998,7459.0,36.0
20230605 14:45:35,12857.0,252.327915,32.34816,197.054,14126.0,28.19328,366.0,2678.126,2562.264,7523.0,36.0
20230605 14:45:37,12859.0,253.32362999999998,32.34816,196.716,14127.0,28.21248,365.8,2681.052,2556.336,7523.0,36.0
20230605 14:45:39,12861.0,253.907325,32.34432,203.0028,14442.0,28.21632,365.8,2677.708,2589.6240000000003,7523.0,36.0
20230605 14:45:41,12863.0,254.66269499999999,32.33664,186.23800000000003,14205.0,28.22016,365.6,2685.65,2573.6639999999998,7533.0,36.0
20230605 14:45:43,12865.0,254.76569999999998,32.352000000000004,187.1844,14440.0,28.204800000000002,365.6,2678.544,2579.5920000000006,7505.0,36.0
20230605 14:45:45,12867.0,254.80003499999998,32.34816,165.62,14028.0,28.20864,365.5,2682.724,2540.832,7496.0,36.0
20230605 14:45:47,12869.0,254.69702999999998,32.34432,171.6364,14221.0,28.21248,365.5,2682.306,2598.744,7515.0,36.0
20230605 14:45:49,12871.0,254.55969,32.33664,161.4288,14459.0,28.20864,365.6,2686.068,2570.9280000000003,7496.0,36.0
20230605 14:45:51,12873.0,253.80432,32.352000000000004,194.9584,14219.0,28.21248,365.6,2682.306,2533.536,7477.0,36.0
20230605 14:45:53,12875.0,253.04895,32.352000000000004,174.6108,14136.0,28.204800000000002,365.6,2682.724,2568.648,7486.0,36.0
20230605 14:45:55,12877.0,252.396585,32.35584,169.6084,14122.0,28.19328,365.6,2681.47,2575.488,7505.0,36.0
20230605 14:45:57,12879.0,252.05323499999997,32.35584,161.49640000000002,14440.0,28.204800000000002,365.40000000000003,2686.486,2581.8720000000003,7552.0,36.0
20230605 14:45:59,12881.0,251.70988499999999,32.352000000000004,161.8344,14622.0,28.200960000000002,365.40000000000003,2683.1420000000003,2584.608,7600.0,36.0
20230605 14:46:01,12883.0,250.98884999999999,32.34048,167.7832,14125.0,28.18944,365.20000000000005,2687.322,2570.9280000000003,7657.0,36.0
20230605 14:46:03,12885.0,250.02747,32.35968,170.96040000000002,14448.0,28.18944,365.20000000000005,2682.306,2525.328,7666.0,36.0
20230605 14:46:05,12887.0,248.5854,32.35584,166.29600000000002,14223.0,28.21248,365.0,2683.1420000000003,2536.728,7657.0,36.0
20230605 14:46:07,12889.0,246.83431499999998,32.35968,189.0096,14045.0,28.21632,364.8,2684.396,2540.832,7675.0,36.0
20230605 14:46:09,12891.0,245.76993,32.35584,169.0676,14216.0,28.18176,364.70000000000005,2684.396,2544.936,7666.0,36.0
20230605 14:46:11,12893.0,245.28923999999998,32.35584,177.51760000000002,14028.0,28.22784,364.6,2678.544,2601.0240000000003,7666.0,36.0
20230605 14:46:13,12895.0,245.25490499999998,32.35584,167.9184,13961.0,28.200960000000002,364.6,2683.978,2560.44,7657.0,36.0
20230605 14:46:15,12897.0,245.56392,32.36736,150.0044,14138.0,28.21248,364.8,2682.306,2603.304,7675.0,36.0
20230605 14:46:17,12899.0,245.90726999999998,32.35584,167.71560000000002,14449.0,28.21632,364.90000000000003,2684.396,2570.472,7685.0,36.0
20230605 14:46:19,12901.0,246.28495499999997,32.35584,154.6012,13948.0,28.21632,365.0,2679.38,2580.5040000000004,7714.0,36.0
20230605 14:46:21,12903.0,246.11327999999997,32.35968,148.7876,14233.0,28.19712,365.20000000000005,2686.068,2555.88,7801.0,36.0
20230605 14:46:23,12905.0,245.90726999999998,32.36352,140.3376,14125.0,28.20864,365.40000000000003,2683.978,2611.512,7782.0,36.0
20230605 14:46:25,12907.0,244.87722,32.36352,133.37480000000002,14023.0,28.23168,365.3,2686.486,2561.3520000000003,7762.0,36.0
20230605 14:46:27,12909.0,243.19480499999997,32.35584,116.3396,14209.0,28.22016,365.3,2683.1420000000003,2529.888,7819.0,36.0
20230605 14:46:29,12911.0,240.516675,32.352000000000004,123.5052,14218.0,28.21248,365.3,2690.666,2563.632,7829.0,36.0
20230605 14:46:31,12913.0,237.32351999999997,32.36736,140.8784,14143.0,28.22016,365.3,2684.396,2537.184,7838.0,36.0
20230605 14:46:33,12915.0,233.71834499999997,32.35584,155.8856,14038.0,28.21632,365.0,2687.322,2548.584,7849.0,36.0
20230605 14:46:35,12917.0,229.94149499999997,32.352000000000004,151.6944,14123.0,28.23168,364.90000000000003,2686.486,2596.0080000000003,7908.0,36.0
20230605 14:46:37,12919.0,226.23331499999998,32.36736,155.818,14443.0,28.22016,364.6,2685.65,2579.136,7897.0,36.0
20230605 14:46:39,12921.0,222.55946999999998,32.3712,141.96,14439.0,28.22784,364.6,2685.232,2577.312,7956.0,36.0
20230605 14:46:41,12923.0,219.43498499999998,32.36736,162.0372,14031.0,28.23936,364.6,2689.8300000000004,2575.488,7996.0,36.0
20230605 14:46:43,12925.0,216.962865,32.36736,153.114,14223.0,28.23552,364.6,2688.5760000000005,2578.224,7977.0,36.0
20230605 14:46:45,12927.0,214.696755,32.37504,147.4356,14122.0,28.21632,364.6,2683.56,2547.2160000000003,7987.0,36.0
20230605 14:46:47,12929.0,213.66670499999998,32.36736,155.54760000000002,14138.0,28.23552,364.6,2683.1420000000003,2538.0960000000005,8036.0,36.0
20230605 14:46:49,12931.0,213.73537499999998,32.36736,155.54760000000002,14129.0,28.23168,364.5,2688.5760000000005,2564.5440000000003,8067.0,37.0
20230605 14:46:51,12933.0,214.52507999999997,32.37504,135.9436,14450.0,28.247040000000002,364.70000000000005,2680.634,2557.704,8096.0,37.0
20230605 14:46:53,12935.0,215.452125,32.3712,154.3984,14219.0,28.2432,364.90000000000003,2681.47,2533.536,8125.0,37.0
20230605 14:46:55,12937.0,216.61951499999998,32.38272,152.7084,14220.0,28.23168,365.0,2683.978,2526.6960000000004,8086.0,36.0
20230605 14:46:57,12939.0,217.34054999999998,32.3712,149.734,14220.0,28.22784,365.0,2681.8880000000004,2517.1200000000003,8056.0,37.0
20230605 14:46:59,12941.0,217.718235,32.36352,135.2676,14216.0,28.23168,365.1,2678.126,2550.408,8016.0,37.0
20230605 14:47:01,12943.0,218.26759499999997,32.38656,130.9412,14222.0,28.23552,365.1,2684.396,2575.9440000000004,7997.0,37.0
20230605 14:47:03,12945.0,217.95857999999998,32.39424,111.94560000000001,14228.0,28.23168,365.20000000000005,2679.7980000000002,2580.5040000000004,7957.0,37.0
